year,title,doi,is_oa,oa_status,cited_by,landing_page,doi_link,pdf_url,downloaded,local_file
2022,Microwave-assisted enzymatic hydrolysis to produce xylooligosaccharides from rice husk alkali-soluble arabinoxylan,10.1038/s41598-021-03360-2,True,gold,39,https://doi.org/10.1038/s41598-021-03360-2,https://doi.org/10.1038/s41598-021-03360-2,https://www.nature.com/articles/s41598-021-03360-2.pdf,no,
2022,Experimental investigation of binder based on rice husk ash and eggshell lime on soil stabilization under acidic attack,10.1038/s41598-022-11529-6,True,gold,24,https://doi.org/10.1038/s41598-022-11529-6,https://doi.org/10.1038/s41598-022-11529-6,https://www.nature.com/articles/s41598-022-11529-6.pdf,no,
2022,Rice-Husk Shredding as a Means of Increasing the Long-Term Mechanical Properties of Earthen Mixtures for 3D Printing,10.3390/ma15030743,True,gold,37,https://doi.org/10.3390/ma15030743,https://doi.org/10.3390/ma15030743,https://www.mdpi.com/1996-1944/15/3/743/pdf?version=1642731167,no,
2022,Soft computing models to predict the compressive strength of GGBS/FA- geopolymer concrete,10.1371/journal.pone.0265846,True,gold,103,https://doi.org/10.1371/journal.pone.0265846,https://doi.org/10.1371/journal.pone.0265846,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0265846&type=printable,yes,2022/04_Soft_computing_models_to_predict_the_compressive_strength_of_GGBSFA-_geopolymer_concrete.pdf
2022,Machine Learning Prediction Models to Evaluate the Strength of Recycled Aggregate Concrete,10.3390/ma15082823,True,gold,106,https://doi.org/10.3390/ma15082823,https://doi.org/10.3390/ma15082823,https://www.mdpi.com/1996-1944/15/8/2823/pdf?version=1649757314,no,
2022,Strength Performance of Concrete Using Rice Husk Ash (RHA) as Supplementary Cementitious Material (SCM),10.22146/jcef.3488,True,diamond,14,https://doi.org/10.22146/jcef.3488,https://doi.org/10.22146/jcef.3488,https://jurnal.ugm.ac.id/v3/JCEF/article/download/3488/1809,no,
2022,Experimental Investigation of Concrete Characteristics Strength with Partial Replacement of Cement by Hybrid Coffee Husk and Sugarcane Bagasse Ash,10.1155/2022/5363766,True,gold,19,https://doi.org/10.1155/2022/5363766,https://doi.org/10.1155/2022/5363766,https://downloads.hindawi.com/journals/amse/2022/5363766.pdf,no,
2022,"Concrete surface electrical resistivity: Effects of sample size, geometry, probe spacing and SCMs",10.1016/j.conbuildmat.2022.126659,False,closed,24,https://doi.org/10.1016/j.conbuildmat.2022.126659,https://doi.org/10.1016/j.conbuildmat.2022.126659,,no,
2022,Strength prediction of sustainable concrete incorporating rice husk ash by using regression technique,10.1016/j.matpr.2022.08.404,False,closed,6,https://doi.org/10.1016/j.matpr.2022.08.404,https://doi.org/10.1016/j.matpr.2022.08.404,,no,
2022,"The effect of Caspian Sea water on mechanical properties and durability of concrete containing rice husk ash, nano $${\varvec{\hbox {SiO}_2}}$$, and nano $${\varvec{{\hbox {Al}}_{2}{\hbox {O}}_{3}}}$$",10.1038/s41598-022-24304-4,True,gold,12,https://doi.org/10.1038/s41598-022-24304-4,https://doi.org/10.1038/s41598-022-24304-4,https://www.nature.com/articles/s41598-022-24304-4.pdf,no,
2022,Comparative Study on Extraction of Cellulose Fiber from Rice Straw Waste from Chemo-Mechanical and Pulping Method,10.3390/polym14030387,True,gold,98,https://doi.org/10.3390/polym14030387,https://doi.org/10.3390/polym14030387,https://www.mdpi.com/2073-4360/14/3/387/pdf?version=1642591626,no,
2022,Preparation of biomass carbon dots for foam stabilizer of foamed concrete,10.1016/j.conbuildmat.2022.129853,False,closed,26,https://doi.org/10.1016/j.conbuildmat.2022.129853,https://doi.org/10.1016/j.conbuildmat.2022.129853,,no,
2022,Application of consistency-based water-to-binder ratio to compensate workability loss in concrete modified with rice husk ash,10.1016/j.matpr.2022.10.241,False,closed,6,https://doi.org/10.1016/j.matpr.2022.10.241,https://doi.org/10.1016/j.matpr.2022.10.241,,no,
2022,"Strength Properties of Steel and Bamboo Reinforced Concrete Containing Quarry Dust, Rice Husk Ash and Guinea Corn Husk Ash",10.5829/ijee.2022.13.04.05,True,diamond,10,https://doi.org/10.5829/ijee.2022.13.04.05,https://doi.org/10.5829/ijee.2022.13.04.05,https://www.ijee.net/article_151531_66f06d850918689a6766089103c9a098.pdf,no,
2022,A Study on Gel/Space Ratio Development in Binary Mixture Containing Portland Cement and Meta-Illite Calcined Clay/Rice Husk Ash,10.3390/gels8020085,True,gold,11,https://doi.org/10.3390/gels8020085,https://doi.org/10.3390/gels8020085,,no,
2022,Impact of Fibres on the Mechanical and Durable Behaviour of Fibre-Reinforced Concrete,10.3390/buildings12091436,True,gold,80,https://doi.org/10.3390/buildings12091436,https://doi.org/10.3390/buildings12091436,https://www.mdpi.com/2075-5309/12/9/1436/pdf?version=1663064028,no,
2022,Study on Slag-Rice Husk Ash based Alkali Activated Concrete,10.38208/acp.v1.487,True,hybrid,6,https://doi.org/10.38208/acp.v1.487,https://doi.org/10.38208/acp.v1.487,https://asps-journals.com/index.php/acp/article/download/487/35,yes,2022/05_Study_on_Slag-Rice_Husk_Ash_based_Alkali_Activated_Concrete.pdf
2022,Green Concrete: An Eco-Friendly Alternative to the OPC Concrete,10.15282/construction.v2i2.8710,True,diamond,36,https://doi.org/10.15282/construction.v2i2.8710,https://doi.org/10.15282/construction.v2i2.8710,https://journal.ump.edu.my/construction/article/download/8710/2605,yes,2022/06_Green_Concrete_An_Eco-Friendly_Alternative_to_the_OPC_Concrete.pdf
2022,Optimizing Compressive Strength Properties of Binary Blended Cement Rice Husk Concrete for Road Pavement,10.48048/tis.2022.3972,True,diamond,10,https://doi.org/10.48048/tis.2022.3972,https://doi.org/10.48048/tis.2022.3972,https://tis.wu.ac.th/index.php/tis/article/download/3972/227,yes,2022/07_Optimizing_Compressive_Strength_Properties_of_Binary_Blended_Cement_Rice_Husk_Concrete_for_Road_Pavement.pdf
2022,Experimental Study on the Properties of Mortar and Concrete Made with Tunnel Slag Machine-Made Sand,10.3390/ma15144817,True,gold,30,https://doi.org/10.3390/ma15144817,https://doi.org/10.3390/ma15144817,https://www.mdpi.com/1996-1944/15/14/4817/pdf?version=1657451758,no,
2022,Natural Cellulosic Fiber Reinforced Concrete: Influence of Fiber Type and Loading Percentage on Mechanical and Water Absorption Performance,10.3390/ma15030874,True,gold,134,https://doi.org/10.3390/ma15030874,https://doi.org/10.3390/ma15030874,https://www.mdpi.com/1996-1944/15/3/874/pdf?version=1643029210,no,
2022,Optimization of Alkaline Activator on the Strength Properties of Geopolymer Concrete,10.3390/polym14122434,True,gold,72,https://doi.org/10.3390/polym14122434,https://doi.org/10.3390/polym14122434,https://www.mdpi.com/2073-4360/14/12/2434/pdf?version=1655353008,no,
2022,Performance Evaluation of Rice-husk Ash Based Bacterial Concrete,10.18090/samriddhi.v14i02.9,True,diamond,6,https://doi.org/10.18090/samriddhi.v14i02.9,https://doi.org/10.18090/samriddhi.v14i02.9,https://smsjournals.com/index.php/SAMRIDDHI/article/download/2724/1231,yes,2022/08_Performance_Evaluation_of_Rice-husk_Ash_Based_Bacterial_Concrete.pdf
2022,Experimental Evaluation of Coffee Husk Ash as a Filler in Hot Mix Asphalt Concrete Productions,10.1155/2022/6726700,True,gold,10,https://doi.org/10.1155/2022/6726700,https://doi.org/10.1155/2022/6726700,https://downloads.hindawi.com/journals/ace/2022/6726700.pdf,no,
2022,Use of recycled coal bottom ash in reinforced concrete beams as replacement for aggregate,10.3389/fmats.2022.1064604,True,gold,74,https://doi.org/10.3389/fmats.2022.1064604,https://doi.org/10.3389/fmats.2022.1064604,https://www.frontiersin.org/articles/10.3389/fmats.2022.1064604/pdf,yes,2022/09_Use_of_recycled_coal_bottom_ash_in_reinforced_concrete_beams_as_replacement_for_aggregate.pdf
2022,Shear Performance of Concrete Beams with a Maximum Size of Recycled Concrete Aggregate,10.1155/2022/6804155,True,gold,12,https://doi.org/10.1155/2022/6804155,https://doi.org/10.1155/2022/6804155,https://downloads.hindawi.com/journals/amse/2022/6804155.pdf,no,
2022,Influence of Electromagnetic Activation of Cement Paste and Nano-Modification by Rice Straw Biochar on the Structure and Characteristics of Concrete,10.3390/jcs6090268,True,gold,25,https://doi.org/10.3390/jcs6090268,https://doi.org/10.3390/jcs6090268,https://www.mdpi.com/2504-477X/6/9/268/pdf?version=1663061994,no,
2022,Effect of Using Rice Husk Ash as Partial Replacement of Cement on Properties of Fresh and Hardened Concrete,10.2478/acee-2022-0017,True,diamond,8,https://doi.org/10.2478/acee-2022-0017,https://doi.org/10.2478/acee-2022-0017,https://sciendo.com/pdf/10.2478/acee-2022-0017,yes,2022/10_Effect_of_Using_Rice_Husk_Ash_as_Partial_Replacement_of_Cement_on_Properties_of_Fresh_and_Hardened_Concrete.pdf
2022,Use of Industrial Silica Sand as a Fine Aggregate in Concrete—An Explorative Study,10.3390/buildings12081273,True,gold,46,https://doi.org/10.3390/buildings12081273,https://doi.org/10.3390/buildings12081273,https://www.mdpi.com/2075-5309/12/8/1273/pdf?version=1661305051,no,
2022,Evaluation of structural performances of metakaolin based geopolymer concrete,10.1016/j.jmrt.2022.08.020,True,gold,71,https://doi.org/10.1016/j.jmrt.2022.08.020,https://doi.org/10.1016/j.jmrt.2022.08.020,https://dk.upce.cz/bitstreams/9e68970d-58a0-4f54-9d92-8317cf4b9914/download,yes,2022/11_Evaluation_of_structural_performances_of_metakaolin_based_geopolymer_concrete.pdf
2022,Combined Effect of Coal Fly Ash (CFA) and Nanosilica (nS) on the Strength Parameters and Microstructural Properties of Eco-Friendly Concrete,10.3390/en16010452,True,gold,104,https://doi.org/10.3390/en16010452,https://doi.org/10.3390/en16010452,https://www.mdpi.com/1996-1073/16/1/452/pdf?version=1672476342,no,
2022,Experimental investigation on static compressive toughness of steel fiber rubber concrete,10.1515/rams-2022-0260,True,gold,29,https://doi.org/10.1515/rams-2022-0260,https://doi.org/10.1515/rams-2022-0260,https://www.degruyter.com/document/doi/10.1515/rams-2022-0260/pdf,no,
2022,An Artificial Neural Network Based Prediction of Mechanical and Durability Characteristics of Sustainable Geopolymer Composite,10.1155/2022/9343330,True,gold,39,https://doi.org/10.1155/2022/9343330,https://doi.org/10.1155/2022/9343330,https://downloads.hindawi.com/journals/ace/2022/9343330.pdf,no,
2022,Strength and Durability Parameters of Brick Aggregate Concrete Incorporating Rice Husk Ash as a Partial Replacement of Cement,10.1155/2022/8541276,True,gold,8,https://doi.org/10.1155/2022/8541276,https://doi.org/10.1155/2022/8541276,https://downloads.hindawi.com/journals/amse/2022/8541276.pdf,no,
2022,Effect of Agricultural Crop Wastes as Partial Replacement of Cement in Concrete Production,10.1155/2022/5648187,True,gold,44,https://doi.org/10.1155/2022/5648187,https://doi.org/10.1155/2022/5648187,https://downloads.hindawi.com/journals/ace/2022/5648187.pdf,no,
2022,CONSOLIDATION CHARACTERISTICS OF LATERITIC SOIL TREATED WITH RICE HUSK ASH,10.11113/mjce.v34.17663,True,bronze,11,https://doi.org/10.11113/mjce.v34.17663,https://doi.org/10.11113/mjce.v34.17663,https://journals.utm.my/mjce/article/download/17663/7871,no,
2022,Experimental investigation of engineered alkali-activated fibrous geopolymer concrete,10.1007/s41024-022-00259-x,False,closed,20,https://doi.org/10.1007/s41024-022-00259-x,https://doi.org/10.1007/s41024-022-00259-x,,no,
2022,Characteristics of Combined Rice and Wheat Husk Ashes as a Partial Replacement for Cement in Mortar,10.28991/cej-2022-08-04-04,True,diamond,12,https://doi.org/10.28991/cej-2022-08-04-04,https://doi.org/10.28991/cej-2022-08-04-04,https://www.civilejournal.org/index.php/cej/article/download/3186/pdf,no,
2022,Data-Driven Compressive Strength Prediction of Fly Ash Concrete Using Ensemble Learner Algorithms,10.3390/buildings12020132,True,gold,99,https://doi.org/10.3390/buildings12020132,https://doi.org/10.3390/buildings12020132,https://www.mdpi.com/2075-5309/12/2/132/pdf?version=1645523477,no,
2022,"Influence of rice husk ash substitution on some physical, mechanical and durability properties of the metakaolin-based geopolymer mortar",10.47481/jscmt.1093312,True,diamond,16,https://doi.org/10.47481/jscmt.1093312,https://doi.org/10.47481/jscmt.1093312,https://dergipark.org.tr/en/download/article-file/2332183,yes,2022/12_Influence_of_rice_husk_ash_substitution_on_some_physical_mechanical_and_durability_properties_of_the_metakaolin-based_ge.pdf
2022,Rice husk char as a potential electrode material for supercapacitors,10.5599/jese.1310,True,diamond,8,https://doi.org/10.5599/jese.1310,https://doi.org/10.5599/jese.1310,https://pub.iapchem.org/ojs/index.php/JESE/article/download/1310/1449,yes,2022/13_Rice_husk_char_as_a_potential_electrode_material_for_supercapacitors.pdf
2022,Using an Artificial Neural Network to Validate and Predict the Physical Properties of Self-Compacting Concrete,10.1155/2022/1206512,True,gold,16,https://doi.org/10.1155/2022/1206512,https://doi.org/10.1155/2022/1206512,https://downloads.hindawi.com/journals/amse/2022/1206512.pdf,no,
2022,"Using Recycled Concrete Powder, Waste Glass Powder, and Plastic Powder to Improve the Mechanical Properties of Compacted Concrete: Cement Elimination Approach",10.1155/2022/9481466,True,gold,58,https://doi.org/10.1155/2022/9481466,https://doi.org/10.1155/2022/9481466,https://downloads.hindawi.com/journals/ace/2022/9481466.pdf,no,
2022,Effects of Polypropylene Waste Addition as Coarse Aggregates in Concrete: Experimental Characterization and Statistical Analysis,10.1155/2022/7886722,True,gold,29,https://doi.org/10.1155/2022/7886722,https://doi.org/10.1155/2022/7886722,https://downloads.hindawi.com/journals/amse/2022/7886722.pdf,no,
2022,Multi-Objective Optimization of Sustainable Concrete Containing Fly Ash Based on Environmental and Mechanical Considerations,10.3390/buildings12070948,True,gold,89,https://doi.org/10.3390/buildings12070948,https://doi.org/10.3390/buildings12070948,https://www.mdpi.com/2075-5309/12/7/948/pdf?version=1656923098,no,
2022,Systematic Experimental Assessment of POFA Concrete Incorporating Waste Tire Rubber Aggregate,10.3390/polym14112294,True,gold,28,https://doi.org/10.3390/polym14112294,https://doi.org/10.3390/polym14112294,https://www.mdpi.com/2073-4360/14/11/2294/pdf?version=1654742595,no,
2022,"Development of GHG Emissions Curves for Bio-Concretes Specification: Case Study for Bamboo, Rice Husk, and Wood Shavings Considering the Context of Different Countries",10.4028/www.scientific.net/cta.1.428,True,green,3,https://doi.org/10.4028/www.scientific.net/cta.1.428,https://doi.org/10.4028/www.scientific.net/cta.1.428,http://hdl.handle.net/11311/1177879,no,
2022,Effect of <i>α</i>: Phase Nano Al<sub>2</sub>O<sub>3</sub> and Rice Husk Ash in Cement Mortar,10.1155/2022/4335736,True,gold,18,https://doi.org/10.1155/2022/4335736,https://doi.org/10.1155/2022/4335736,https://downloads.hindawi.com/journals/ace/2022/4335736.pdf,no,
2022,QUANTIFICATION OF HYDRATION PRODUCTS IN RICE HUSK ASH (RHA)-BLENDED CEMENT CONCRETE WITH CRUMB WASTE RUBBER TIRES (CWRT) &amp; ITS CORRELATION WITH MECHANICAL PERFORMANCE,10.21660/2022.99.s8603,True,diamond,11,https://doi.org/10.21660/2022.99.s8603,https://doi.org/10.21660/2022.99.s8603,https://geomatejournal.com/geomate/article/download/3724/3006/6235,yes,2022/14_QUANTIFICATION_OF_HYDRATION_PRODUCTS_IN_RICE_HUSK_ASH_RHA-BLENDED_CEMENT_CONCRETE_WITH_CRUMB_WASTE_RUBBER_TIRES_CWRT_amp.pdf
2022,"Application of Machine Learning Techniques for Predicting Compressive, Splitting Tensile, and Flexural Strengths of Concrete with Metakaolin",10.3390/ma15155435,True,gold,67,https://doi.org/10.3390/ma15155435,https://doi.org/10.3390/ma15155435,https://www.mdpi.com/1996-1944/15/15/5435/pdf?version=1659875338,no,
2022,Experimental Study of Rice Husk Fluidization Without a Sand Bed Material on a Bubbling Fluidized Bed Gasifier,10.14710/ijred.2023.46068,True,gold,6,https://doi.org/10.14710/ijred.2023.46068,https://doi.org/10.14710/ijred.2023.46068,https://ejournal.undip.ac.id/index.php/ijred/article/download/46068/pdf,no,
2022,Prediction of compressive strength of concrete with rice husk ash (RHA) as partial replacement for cement using artificial neural network (ANN) model,10.1063/5.0110583,False,closed,3,https://doi.org/10.1063/5.0110583,https://doi.org/10.1063/5.0110583,,no,
2022,Physical and Chemical Characterization of Coffee Husk Ash Effect on Partial Replacement of Cement in Concrete Production,10.30880/ijscet.2022.13.01.016,True,diamond,13,https://doi.org/10.30880/ijscet.2022.13.01.016,https://doi.org/10.30880/ijscet.2022.13.01.016,https://publisher.uthm.edu.my/ojs/index.php/IJSCET/article/download/9509/4982,no,
2022,Experimental and Statistical Investigations on Alccofine Based Ternary Blended High-performance Concrete,10.5829/ije.2022.35.08b.19,True,bronze,23,https://doi.org/10.5829/ije.2022.35.08b.19,https://doi.org/10.5829/ije.2022.35.08b.19,https://www.ije.ir/article_150147_a96a353afa8e504b84acd4818b65d63b.pdf,no,
2022,"Study of rice husk ash derived MCM-41-type materials on pore expansion, Al incorporation, PEI impregnation, and CO2 adsorption",10.1007/s11814-021-0904-3,True,bronze,14,https://doi.org/10.1007/s11814-021-0904-3,https://doi.org/10.1007/s11814-021-0904-3,https://link.springer.com/content/pdf/10.1007/s11814-021-0904-3.pdf,no,
2022,Improving the Performance of Structural Members by Incorporating Incinerated Bio-Medical Waste Ash in Reinforced Geopolymer Concrete,10.4028/www.scientific.net/msf.1048.321,False,closed,12,https://doi.org/10.4028/www.scientific.net/msf.1048.321,https://doi.org/10.4028/www.scientific.net/msf.1048.321,,no,
2022,Experimental investigation of crude oil contaminated soil for sustainable concrete production,10.1007/s44150-022-00069-2,True,bronze,20,https://doi.org/10.1007/s44150-022-00069-2,https://doi.org/10.1007/s44150-022-00069-2,https://link.springer.com/content/pdf/10.1007/s44150-022-00069-2.pdf,no,
2022,Highly active heterogeneous hydrogenation catalysts prepared from cobalt complexes and rice husk waste,10.1039/d2cy00005a,True,hybrid,12,https://doi.org/10.1039/d2cy00005a,https://doi.org/10.1039/d2cy00005a,https://pubs.rsc.org/en/content/articlepdf/2022/cy/d2cy00005a,yes,2022/15_Highly_active_heterogeneous_hydrogenation_catalysts_prepared_from_cobalt_complexes_and_rice_husk_waste.pdf
2021,Durability properties of concrete with silica fume and rice husk ash,10.1016/j.clet.2021.100067,True,gold,97,https://doi.org/10.1016/j.clet.2021.100067,https://doi.org/10.1016/j.clet.2021.100067,,no,
2021,Prediction of Compressive Strength of Rice Husk Ash Concrete through Different Machine Learning Processes,10.3390/cryst11040352,True,gold,76,https://doi.org/10.3390/cryst11040352,https://doi.org/10.3390/cryst11040352,https://www.mdpi.com/2073-4352/11/4/352/pdf?version=1617937769,no,
2021,Influence of Portland cement on performance of fine rice husk ash geopolymer concrete: Strength and permeability properties,10.1016/j.conbuildmat.2021.124321,False,closed,86,https://doi.org/10.1016/j.conbuildmat.2021.124321,https://doi.org/10.1016/j.conbuildmat.2021.124321,,no,
2021,Effect of Incorporation of Rice Husk Ash Instead of Cement on the Performance of Steel Fibers Reinforced Concrete,10.3389/fmats.2021.665625,True,gold,100,https://doi.org/10.3389/fmats.2021.665625,https://doi.org/10.3389/fmats.2021.665625,https://www.frontiersin.org/articles/10.3389/fmats.2021.665625/pdf,yes,2021/01_Effect_of_Incorporation_of_Rice_Husk_Ash_Instead_of_Cement_on_the_Performance_of_Steel_Fibers_Reinforced_Concrete.pdf
2021,Experimental Investigation and Image Processing to Predict the Properties of Concrete with the Addition of Nano Silica and Rice Husk Ash,10.3390/cryst11101230,True,gold,40,https://doi.org/10.3390/cryst11101230,https://doi.org/10.3390/cryst11101230,https://www.mdpi.com/2073-4352/11/10/1230/pdf?version=1634036292,no,
2021,Short-term analysis on the combined use of sugarcane bagasse ash and rice husk ash as supplementary cementitious material in concrete production,10.1007/s11356-021-15877-0,False,closed,60,https://doi.org/10.1007/s11356-021-15877-0,https://doi.org/10.1007/s11356-021-15877-0,,no,
2021,Strength and durability of concrete using Rice Husk ash as a partial replacement of cement,10.1016/j.matpr.2021.11.267,False,closed,34,https://doi.org/10.1016/j.matpr.2021.11.267,https://doi.org/10.1016/j.matpr.2021.11.267,,no,
2021,Utilization of Industrial By-Products/Waste to Manufacture Geopolymer Cement/Concrete,10.3390/su13020873,True,gold,128,https://doi.org/10.3390/su13020873,https://doi.org/10.3390/su13020873,https://www.mdpi.com/2071-1050/13/2/873/pdf?version=1610938593,no,
2021,Implementation of soft-computing models for prediction of flexural strength of pervious concrete hybridized with rice husk ash and calcium carbide waste,10.1007/s40808-021-01195-4,False,closed,53,https://doi.org/10.1007/s40808-021-01195-4,https://doi.org/10.1007/s40808-021-01195-4,,no,
2021,Properties of sustainable self-compacting concrete made with rice husk ash,10.1080/19648189.2021.1955747,False,closed,30,https://doi.org/10.1080/19648189.2021.1955747,https://doi.org/10.1080/19648189.2021.1955747,,no,
2021,"PERFORMANCE OF SUSTAINABLE GREEN CONCRETE INCORPORATED WITH FLY ASH, RICE HUSK ASH, AND STONE DUST",10.14311/ap.2021.61.0279,True,diamond,64,https://doi.org/10.14311/ap.2021.61.0279,https://doi.org/10.14311/ap.2021.61.0279,https://ojs.cvut.cz/ojs/index.php/ap/article/download/6580/5893,yes,2021/02_PERFORMANCE_OF_SUSTAINABLE_GREEN_CONCRETE_INCORPORATED_WITH_FLY_ASH_RICE_HUSK_ASH_AND_STONE_DUST.pdf
2021,Prediction and optimization of the fresh and hardened properties of concrete containing rice husk ash and glass fiber using response surface methodology,10.1016/j.cscm.2021.e00505,True,gold,46,https://doi.org/10.1016/j.cscm.2021.e00505,https://doi.org/10.1016/j.cscm.2021.e00505,,no,
2021,Development and Characterization of Rice Husk and Recycled Polypropylene Composite Filaments for 3D Printing,10.3390/polym13071067,True,gold,100,https://doi.org/10.3390/polym13071067,https://doi.org/10.3390/polym13071067,https://www.mdpi.com/2073-4360/13/7/1067/pdf?version=1617937537,no,
2021,"Effectiveness of fly ash, zeolite, and unburnt rice husk as a substitute of cement in concrete",10.1016/j.matpr.2021.09.005,False,closed,19,https://doi.org/10.1016/j.matpr.2021.09.005,https://doi.org/10.1016/j.matpr.2021.09.005,,no,
2021,Comparison of Machine Learning Approaches with Traditional Methods for Predicting the Compressive Strength of Rice Husk Ash Concrete,10.3390/cryst11070779,True,gold,54,https://doi.org/10.3390/cryst11070779,https://doi.org/10.3390/cryst11070779,https://www.mdpi.com/2073-4352/11/7/779/pdf?version=1625302436,no,
2021,Partial replacement of cement with rice husk ash in concrete production: an exploratory cost-benefit analysis for low-income communities,10.2478/emj-2021-0026,True,diamond,24,https://doi.org/10.2478/emj-2021-0026,https://doi.org/10.2478/emj-2021-0026,https://www.sciendo.com/pdf/10.2478/emj-2021-0026,yes,2021/03_Partial_replacement_of_cement_with_rice_husk_ash_in_concrete_production_an_exploratory_cost-benefit_analysis_for_low-inc.pdf
2021,Moisture Content Impact on Properties of Briquette Produced from Rice Husk Waste,10.3390/su13063069,True,gold,78,https://doi.org/10.3390/su13063069,https://doi.org/10.3390/su13063069,https://www.mdpi.com/2071-1050/13/6/3069/pdf?version=1615521292,no,
2021,Experimental Study of Beeswax / Rice Husk Ash Phase Changes Material as Energy Storage in Concrete,10.24018/ejers.2021.6.3.2411,True,diamond,3,https://doi.org/10.24018/ejers.2021.6.3.2411,https://doi.org/10.24018/ejers.2021.6.3.2411,https://www.ejers.org/index.php/ejers/article/download/2411/1075,no,
2021,Taguchi optimization of geopolymer concrete produced with rice husk ash and ceramic dust,10.1007/s11356-021-16869-w,False,closed,21,https://doi.org/10.1007/s11356-021-16869-w,https://doi.org/10.1007/s11356-021-16869-w,,no,
2021,Effect of Superplasticizer on Strength and Durability of Rice Husk Ash Concrete,10.5829/ijee.2021.12.03.04,True,diamond,25,https://doi.org/10.5829/ijee.2021.12.03.04,https://doi.org/10.5829/ijee.2021.12.03.04,https://www.ijee.net/article_134290_749ece9827a2580267c90b37dec9c889.pdf,no,
2021,Experimental study on the bond-slip behavior and stress transfer mechanism between shaped steel and high-performance fiber-reinforced concrete,10.1016/j.istruc.2021.09.014,False,closed,42,https://doi.org/10.1016/j.istruc.2021.09.014,https://doi.org/10.1016/j.istruc.2021.09.014,,no,
2021,Mechanical Properties of High Strength Concrete Containing Nano SiO2 Made from Rice Husk Ash in Southern Vietnam,10.3390/cryst11080932,True,gold,23,https://doi.org/10.3390/cryst11080932,https://doi.org/10.3390/cryst11080932,https://www.mdpi.com/2073-4352/11/8/932/pdf?version=1628823401,no,
2021,Experimental Investigation on the Mechanical Properties of Natural Fiber Reinforced Concrete,10.32604/jrm.2022.017513,True,bronze,104,https://doi.org/10.32604/jrm.2022.017513,https://doi.org/10.32604/jrm.2022.017513,https://file.techscience.com/ueditor/files/jrm/TSP_JRM-10-5/TSP_JRM_17513/TSP_JRM_17513.pdf,yes,2021/04_Experimental_Investigation_on_the_Mechanical_Properties_of_Natural_Fiber_Reinforced_Concrete.pdf
2021,Mechanical Properties of Concrete Incorporating Rice Husk Ash and Wheat Straw Ash as Ternary Cementitious Material,10.1155/2021/2977428,True,gold,33,https://doi.org/10.1155/2021/2977428,https://doi.org/10.1155/2021/2977428,https://downloads.hindawi.com/journals/ace/2021/2977428.pdf,no,
2021,Experimental Study of Concrete Using Raw Rice Husk as Partial Replacement of Cement with Natural Fiber (Jute Fiber) as Reinforcing Material,10.22115/cepm.2021.280252.1166,False,closed,3,https://doaj.org/article/6e49c49eefda4f54bcc72480bd55b789,https://doi.org/10.22115/cepm.2021.280252.1166,,no,
2021,Optimization of tensile strength of PLA/clay/rice husk composites using Box-Behnken design,10.1007/s13399-021-01971-3,True,hybrid,54,https://doi.org/10.1007/s13399-021-01971-3,https://doi.org/10.1007/s13399-021-01971-3,https://link.springer.com/content/pdf/10.1007/s13399-021-01971-3.pdf,no,
2021,Application of rice husk ash in high strength concrete,10.1088/1757-899x/1122/1/012013,True,diamond,8,https://doi.org/10.1088/1757-899x/1122/1/012013,https://doi.org/10.1088/1757-899x/1122/1/012013,,no,
2021,Fire Resistance Behaviour of Geopolymer Concrete: An Overview,10.3390/buildings11030082,True,gold,189,https://doi.org/10.3390/buildings11030082,https://doi.org/10.3390/buildings11030082,https://www.mdpi.com/2075-5309/11/3/82/pdf?version=1614789247,no,
2021,Recent progress in superabsorbent polymers for concrete,10.1016/j.cemconres.2021.106648,True,green,214,https://doi.org/10.1016/j.cemconres.2021.106648,https://doi.org/10.1016/j.cemconres.2021.106648,,no,
2021,Adaptive neuro-fuzzy inference system prediction model for the mechanical behaviour of rice husk ash and periwinkle shell concrete blend for sustainable construction,10.1007/s42107-021-00357-0,False,closed,45,https://doi.org/10.1007/s42107-021-00357-0,https://doi.org/10.1007/s42107-021-00357-0,,no,
2021,Experimental Study on Engineering Properties of Cement Concrete Reinforced with Nylon and Jute Fibers,10.3390/buildings11100454,True,gold,66,https://doi.org/10.3390/buildings11100454,https://doi.org/10.3390/buildings11100454,https://www.mdpi.com/2075-5309/11/10/454/pdf?version=1634720106,no,
2021,A STUDY ON EXPERIMENTAL INVESTIGATION USING CEMENT CONCRETE WITH VARIYING PERCENTAGE OF RICE HUSK ASH,10.54473/ijtret.2021.5301,True,bronze,1,http://doi.org/10.54473/ijtret.2021.5301,https://doi.org/10.54473/ijtret.2021.5301,https://doi.org/10.54473/ijtret.2021.5301,yes,2021/05_A_STUDY_ON_EXPERIMENTAL_INVESTIGATION_USING_CEMENT_CONCRETE_WITH_VARIYING_PERCENTAGE_OF_RICE_HUSK_ASH.pdf
2021,Compressive Strength of Fly‐Ash‐Based Geopolymer Concrete by Gene Expression Programming and Random Forest,10.1155/2021/6618407,True,gold,209,https://doi.org/10.1155/2021/6618407,https://doi.org/10.1155/2021/6618407,https://downloads.hindawi.com/journals/ace/2021/6618407.pdf,no,
